"name","region","sub_region_1","date","value_daily"
"cases","NS","Eastern","2021-07-18",0
"cases","NS","Central","2021-07-18",3
"cases","NS","Western","2021-07-19",0
"cases","NS","Northern","2021-07-19",0
"cases","NS","Eastern","2021-07-19",0
"cases","NS","Central","2021-07-19",0
"cases","NS","Western","2021-07-20",-1
"cases","NS","Northern","2021-07-20",-1
"cases","NS","Eastern","2021-07-20",-1
"cases","NS","Central","2021-07-20",-1
"cases","NS","Western","2021-07-21",1
"cases","NS","Northern","2021-07-21",0
"cases","NS","Eastern","2021-07-21",0
"cases","NS","Central","2021-07-21",6
"cases","NS","Western","2021-07-22",0
"cases","NS","Northern","2021-07-22",0
"cases","NS","Eastern","2021-07-22",0
"cases","NS","Central","2021-07-22",0
"cases","NS","Western","2021-07-23",0
"cases","NS","Northern","2021-07-23",0
"cases","NS","Eastern","2021-07-23",0
"cases","NS","Central","2021-07-23",2
"cases","NS","Western","2021-07-24",-1
"cases","NS","Northern","2021-07-24",-1
"cases","NS","Eastern","2021-07-24",-1
"cases","NS","Central","2021-07-24",-1
"cases","NS","Western","2021-07-25",-1
"cases","NS","Northern","2021-07-25",-1
"cases","NS","Eastern","2021-07-25",-1
"cases","NS","Central","2021-07-25",-1
"cases","NS","Western","2021-07-26",0
"cases","NS","Northern","2021-07-26",0
"cases","NS","Eastern","2021-07-26",0
"cases","NS","Central","2021-07-26",1
"cases","NS","Western","2021-07-27",0
"cases","NS","Northern","2021-07-27",0
"cases","NS","Eastern","2021-07-27",2
"cases","NS","Central","2021-07-27",0
"cases","NS","Western","2021-07-28",0
"cases","NS","Northern","2021-07-28",0
"cases","NS","Eastern","2021-07-28",0
"cases","NS","Central","2021-07-28",0
"cases","NS","Western","2021-07-29",0
"cases","NS","Northern","2021-07-29",0
"cases","NS","Eastern","2021-07-29",0
"cases","NS","Central","2021-07-29",1
"cases","NS","Western","2021-07-30",0
"cases","NS","Northern","2021-07-30",0
"cases","NS","Eastern","2021-07-30",0
"cases","NS","Central","2021-07-30",1
"cases","NS","Western","2021-07-31",-1
"cases","NS","Northern","2021-07-31",-1
"cases","NS","Eastern","2021-07-31",-1
"cases","NS","Central","2021-07-31",-1
"cases","NS","Western","2021-08-01",-1
"cases","NS","Northern","2021-08-01",-1
"cases","NS","Eastern","2021-08-01",-1
"cases","NS","Central","2021-08-01",-1
"cases","NS","Western","2021-08-02",-1
"cases","NS","Northern","2021-08-02",-1
"cases","NS","Eastern","2021-08-02",-1
"cases","NS","Central","2021-08-02",-1
"cases","NS","Western","2021-08-03",2
"cases","NS","Northern","2021-08-03",1
"cases","NS","Eastern","2021-08-03",0
"cases","NS","Central","2021-08-03",3
"cases","NS","Western","2021-08-04",0
"cases","NS","Northern","2021-08-04",0
"cases","NS","Eastern","2021-08-04",0
"cases","NS","Central","2021-08-04",2
"cases","NS","Western","2021-08-05",0
"cases","NS","Northern","2021-08-05",0
"cases","NS","Eastern","2021-08-05",0
"cases","NS","Central","2021-08-05",4
"cases","NS","Western","2021-08-06",0
"cases","NS","Northern","2021-08-06",0
"cases","NS","Eastern","2021-08-06",0
"cases","NS","Central","2021-08-06",1
"cases","NS","Western","2021-08-07",-1
"cases","NS","Northern","2021-08-07",-1
"cases","NS","Eastern","2021-08-07",-1
"cases","NS","Central","2021-08-07",-1
"cases","NS","Western","2021-08-08",-1
"cases","NS","Northern","2021-08-08",-1
"cases","NS","Eastern","2021-08-08",-1
"cases","NS","Central","2021-08-08",-1
"cases","NS","Western","2021-08-09",2
"cases","NS","Northern","2021-08-09",1
"cases","NS","Eastern","2021-08-09",0
"cases","NS","Central","2021-08-09",4
"cases","NS","Western","2021-08-10",0
"cases","NS","Northern","2021-08-10",0
"cases","NS","Eastern","2021-08-10",0
"cases","NS","Central","2021-08-10",1
"cases","NS","Western","2021-08-11",0
"cases","NS","Northern","2021-08-11",0
"cases","NS","Eastern","2021-08-11",1
"cases","NS","Central","2021-08-11",2
"cases","NS","Western","2021-08-12",1
"cases","NS","Northern","2021-08-12",0
"cases","NS","Eastern","2021-08-12",1
"cases","NS","Central","2021-08-12",5
"cases","NS","Western","2021-08-13",0
"cases","NS","Northern","2021-08-13",1
"cases","NS","Eastern","2021-08-13",1
"cases","NS","Central","2021-08-13",0
"cases","NS","Western","2021-08-14",-1
"cases","NS","Northern","2021-08-14",-1
"cases","NS","Eastern","2021-08-14",-1
"cases","NS","Central","2021-08-14",-1
"cases","NS","Western","2021-08-15",-1
"cases","NS","Northern","2021-08-15",-1
"cases","NS","Eastern","2021-08-15",-1
"cases","NS","Central","2021-08-15",-1
"cases","NS","Western","2021-08-16",0
"cases","NS","Northern","2021-08-16",2
"cases","NS","Eastern","2021-08-16",2
"cases","NS","Central","2021-08-16",5
"cases","NS","Western","2021-08-17",0
"cases","NS","Northern","2021-08-17",0
"cases","NS","Eastern","2021-08-17",0
"cases","NS","Central","2021-08-17",1
"cases","NS","Western","2021-08-18",0
"cases","NS","Northern","2021-08-18",0
"cases","NS","Eastern","2021-08-18",0
"cases","NS","Central","2021-08-18",9
"cases","NS","Western","2021-08-19",0
"cases","NS","Northern","2021-08-19",1
"cases","NS","Eastern","2021-08-19",1
"cases","NS","Central","2021-08-19",6
"cases","NS","Western","2021-08-20",0
"cases","NS","Northern","2021-08-20",1
"cases","NS","Eastern","2021-08-20",0
"cases","NS","Central","2021-08-20",9
"cases","NS","Western","2021-08-21",-1
"cases","NS","Northern","2021-08-21",-1
"cases","NS","Eastern","2021-08-21",-1
"cases","NS","Central","2021-08-21",-1
"cases","NS","Western","2021-08-22",-1
"cases","NS","Northern","2021-08-22",-1
"cases","NS","Eastern","2021-08-22",-1
"cases","NS","Central","2021-08-22",-1
"cases","NS","Western","2021-08-23",2
"cases","NS","Northern","2021-08-23",4
"cases","NS","Eastern","2021-08-23",0
"cases","NS","Central","2021-08-23",11
"cases","NS","Western","2021-08-24",2
"cases","NS","Northern","2021-08-24",2
"cases","NS","Eastern","2021-08-24",0
"cases","NS","Central","2021-08-24",7
"cases","NS","Western","2021-08-25",0
"cases","NS","Northern","2021-08-25",1
"cases","NS","Eastern","2021-08-25",2
"cases","NS","Central","2021-08-25",4
"cases","NS","Western","2021-08-26",0
"cases","NS","Northern","2021-08-26",0
"cases","NS","Eastern","2021-08-26",0
"cases","NS","Central","2021-08-26",1
"cases","NS","Western","2021-08-27",3
"cases","NS","Northern","2021-08-27",1
"cases","NS","Eastern","2021-08-27",1
"cases","NS","Central","2021-08-27",4
"cases","NS","Western","2021-08-28",-1
"cases","NS","Northern","2021-08-28",-1
"cases","NS","Eastern","2021-08-28",-1
"cases","NS","Central","2021-08-28",-1
"cases","NS","Western","2021-08-29",-1
"cases","NS","Northern","2021-08-29",-1
"cases","NS","Eastern","2021-08-29",-1
"cases","NS","Central","2021-08-29",-1
"cases","NS","Western","2021-08-30",2
"cases","NS","Northern","2021-08-30",3
"cases","NS","Eastern","2021-08-30",0
"cases","NS","Central","2021-08-30",26
"cases","NS","Western","2021-08-31",0
"cases","NS","Northern","2021-08-31",0
"cases","NS","Eastern","2021-08-31",0
"cases","NS","Central","2021-08-31",3
"cases","NS","Western","2021-09-01",0
"cases","NS","Northern","2021-09-01",0
"cases","NS","Eastern","2021-09-01",0
"cases","NS","Central","2021-09-01",7
"cases","NS","Western","2021-09-02",1
"cases","NS","Northern","2021-09-02",1
"cases","NS","Eastern","2021-09-02",0
"cases","NS","Central","2021-09-02",3
"cases","NS","Western","2021-09-03",1
"cases","NS","Northern","2021-09-03",1
"cases","NS","Eastern","2021-09-03",0
"cases","NS","Central","2021-09-03",3
"cases","NS","Western","2021-09-04",-1
"cases","NS","Northern","2021-09-04",-1
"cases","NS","Eastern","2021-09-04",-1
"cases","NS","Central","2021-09-04",-1
"cases","NS","Western","2021-09-05",-1
"cases","NS","Northern","2021-09-05",-1
"cases","NS","Eastern","2021-09-05",-1
"cases","NS","Central","2021-09-05",-1
"cases","NS","Western","2021-09-06",-1
"cases","NS","Northern","2021-09-06",-1
"cases","NS","Eastern","2021-09-06",-1
"cases","NS","Central","2021-09-06",-1
"cases","NS","Western","2021-09-07",6
"cases","NS","Northern","2021-09-07",6
"cases","NS","Eastern","2021-09-07",2
"cases","NS","Central","2021-09-07",15
"cases","NS","Western","2021-09-08",1
"cases","NS","Northern","2021-09-08",9
"cases","NS","Eastern","2021-09-08",1
"cases","NS","Central","2021-09-08",3
"cases","NS","Western","2021-09-09",1
"cases","NS","Northern","2021-09-09",5
"cases","NS","Eastern","2021-09-09",1
"cases","NS","Central","2021-09-09",10
"cases","NS","Western","2021-09-10",0
"cases","NS","Northern","2021-09-10",0
"cases","NS","Eastern","2021-09-10",1
"cases","NS","Central","2021-09-10",10
"cases","NS","Western","2021-09-11",-1
"cases","NS","Northern","2021-09-11",-1
"cases","NS","Eastern","2021-09-11",-1
"cases","NS","Central","2021-09-11",-1
"cases","NS","Western","2021-09-12",-1
"cases","NS","Northern","2021-09-12",-1
"cases","NS","Eastern","2021-09-12",-1
"cases","NS","Central","2021-09-12",-1
"cases","NS","Western","2021-09-13",2
"cases","NS","Northern","2021-09-13",36
"cases","NS","Eastern","2021-09-13",4
"cases","NS","Central","2021-09-13",31
"cases","NS","Western","2021-09-14",0
"cases","NS","Northern","2021-09-14",61
"cases","NS","Eastern","2021-09-14",0
"cases","NS","Central","2021-09-14",5
"cases","NS","Western","2021-09-15",0
"cases","NS","Northern","2021-09-15",2
"cases","NS","Eastern","2021-09-15",1
"cases","NS","Central","2021-09-15",3
"cases","NS","Western","2021-09-16",0
"cases","NS","Northern","2021-09-16",26
"cases","NS","Eastern","2021-09-16",1
"cases","NS","Central","2021-09-16",7
"cases","NS","Western","2021-09-17",1
"cases","NS","Northern","2021-09-17",5
"cases","NS","Eastern","2021-09-17",0
"cases","NS","Central","2021-09-17",12
"cases","NS","Western","2021-09-18",-1
"cases","NS","Northern","2021-09-18",-1
"cases","NS","Eastern","2021-09-18",-1
"cases","NS","Central","2021-09-18",-1
"cases","NS","Western","2021-09-19",-1
"cases","NS","Northern","2021-09-19",-1
"cases","NS","Eastern","2021-09-19",-1
"cases","NS","Central","2021-09-19",-1
"cases","NS","Western","2021-09-20",5
"cases","NS","Northern","2021-09-20",13
"cases","NS","Eastern","2021-09-20",3
"cases","NS","Central","2021-09-20",34
"cases","NS","Western","2021-09-21",3
"cases","NS","Northern","2021-09-21",5
"cases","NS","Eastern","2021-09-21",3
"cases","NS","Central","2021-09-21",14
"cases","NS","Western","2021-09-22",1
"cases","NS","Northern","2021-09-22",2
"cases","NS","Eastern","2021-09-22",2
"cases","NS","Central","2021-09-22",14
"cases","NS","Western","2021-09-23",3
"cases","NS","Northern","2021-09-23",7
"cases","NS","Eastern","2021-09-23",2
"cases","NS","Central","2021-09-23",29
"cases","NS","Western","2021-09-24",1
"cases","NS","Northern","2021-09-24",1
"cases","NS","Eastern","2021-09-24",0
"cases","NS","Central","2021-09-24",32
"cases","NS","Western","2021-09-25",-1
"cases","NS","Northern","2021-09-25",-1
"cases","NS","Eastern","2021-09-25",-1
"cases","NS","Central","2021-09-25",-1
"cases","NS","Western","2021-09-26",-1
"cases","NS","Northern","2021-09-26",-1
"cases","NS","Eastern","2021-09-26",-1
"cases","NS","Central","2021-09-26",-1
"cases","NS","Western","2021-09-27",8
"cases","NS","Northern","2021-09-27",6
"cases","NS","Eastern","2021-09-27",4
"cases","NS","Central","2021-09-27",65
"cases","NS","Western","2021-09-28",0
"cases","NS","Northern","2021-09-28",3
"cases","NS","Eastern","2021-09-28",2
"cases","NS","Central","2021-09-28",27
"cases","NS","Western","2021-09-29",2
"cases","NS","Northern","2021-09-29",4
"cases","NS","Eastern","2021-09-29",3
"cases","NS","Central","2021-09-29",32
"cases","NS","Western","2021-09-30",-1
"cases","NS","Northern","2021-09-30",-1
"cases","NS","Eastern","2021-09-30",-1
"cases","NS","Central","2021-09-30",-1
"cases","NS","Western","2021-10-01",13
"cases","NS","Northern","2021-10-01",6
"cases","NS","Eastern","2021-10-01",7
"cases","NS","Central","2021-10-01",51
"cases","NS","Western","2021-10-02",-1
"cases","NS","Northern","2021-10-02",-1
"cases","NS","Eastern","2021-10-02",-1
"cases","NS","Central","2021-10-02",-1
"cases","NS","Western","2021-10-03",-1
"cases","NS","Northern","2021-10-03",-1
"cases","NS","Eastern","2021-10-03",-1
"cases","NS","Central","2021-10-03",-1
"cases","NS","Western","2021-10-04",13
"cases","NS","Northern","2021-10-04",5
"cases","NS","Eastern","2021-10-04",1
"cases","NS","Central","2021-10-04",67
"cases","NS","Western","2021-10-05",4
"cases","NS","Northern","2021-10-05",2
"cases","NS","Eastern","2021-10-05",0
"cases","NS","Central","2021-10-05",34
"cases","NS","Western","2021-10-06",2
"cases","NS","Northern","2021-10-06",2
"cases","NS","Eastern","2021-10-06",1
"cases","NS","Central","2021-10-06",20
"cases","NS","Western","2021-10-07",2
"cases","NS","Northern","2021-10-07",0
"cases","NS","Eastern","2021-10-07",2
"cases","NS","Central","2021-10-07",26
"cases","NS","Western","2021-10-08",1
"cases","NS","Northern","2021-10-08",3
"cases","NS","Eastern","2021-10-08",4
"cases","NS","Central","2021-10-08",17
"cases","NS","Western","2021-10-09",-1
"cases","NS","Northern","2021-10-09",-1
"cases","NS","Eastern","2021-10-09",-1
"cases","NS","Central","2021-10-09",-1
"cases","NS","Western","2021-10-10",-1
"cases","NS","Northern","2021-10-10",-1
"cases","NS","Eastern","2021-10-10",-1
"cases","NS","Central","2021-10-10",-1
"cases","NS","Western","2021-10-11",-1
"cases","NS","Northern","2021-10-11",-1
"cases","NS","Eastern","2021-10-11",-1
"cases","NS","Central","2021-10-11",-1
"cases","NS","Western","2021-10-12",6
"cases","NS","Northern","2021-10-12",4
"cases","NS","Eastern","2021-10-12",3
"cases","NS","Central","2021-10-12",86
"cases","NS","Western","2021-10-13",1
"cases","NS","Northern","2021-10-13",0
"cases","NS","Eastern","2021-10-13",0
"cases","NS","Central","2021-10-13",23
"cases","NS","Western","2021-10-14",2
"cases","NS","Northern","2021-10-14",0
"cases","NS","Eastern","2021-10-14",1
"cases","NS","Central","2021-10-14",23
"cases","NS","Western","2021-10-15",3
"cases","NS","Northern","2021-10-15",3
"cases","NS","Eastern","2021-10-15",0
"cases","NS","Central","2021-10-15",12
"cases","NS","Western","2021-10-16",-1
"cases","NS","Northern","2021-10-16",-1
"cases","NS","Eastern","2021-10-16",-1
"cases","NS","Central","2021-10-16",-1
"cases","NS","Western","2021-10-17",-1
"cases","NS","Northern","2021-10-17",-1
"cases","NS","Eastern","2021-10-17",-1
"cases","NS","Central","2021-10-17",-1
"cases","NS","Western","2021-10-18",5
"cases","NS","Northern","2021-10-18",8
"cases","NS","Eastern","2021-10-18",1
"cases","NS","Central","2021-10-18",58
"cases","NS","Western","2021-10-19",4
"cases","NS","Northern","2021-10-19",0
"cases","NS","Eastern","2021-10-19",0
"cases","NS","Central","2021-10-19",8
"cases","NS","Western","2021-10-20",2
"cases","NS","Northern","2021-10-20",1
"cases","NS","Eastern","2021-10-20",0
"cases","NS","Central","2021-10-20",3
"cases","NS","Western","2021-10-21",2
"cases","NS","Northern","2021-10-21",9
"cases","NS","Eastern","2021-10-21",0
"cases","NS","Central","2021-10-21",8
"cases","NS","Western","2021-10-22",6
"cases","NS","Northern","2021-10-22",3
"cases","NS","Eastern","2021-10-22",1
"cases","NS","Central","2021-10-22",13
"cases","NS","Western","2021-10-23",-1
"cases","NS","Northern","2021-10-23",-1
"cases","NS","Eastern","2021-10-23",-1
"cases","NS","Central","2021-10-23",-1
"cases","NS","Western","2021-10-24",-1
"cases","NS","Northern","2021-10-24",-1
"cases","NS","Eastern","2021-10-24",-1
"cases","NS","Central","2021-10-24",-1
"cases","NS","Western","2021-10-25",10
"cases","NS","Northern","2021-10-25",17
"cases","NS","Eastern","2021-10-25",1
"cases","NS","Central","2021-10-25",29
"cases","NS","Western","2021-10-26",0
"cases","NS","Northern","2021-10-26",0
"cases","NS","Eastern","2021-10-26",0
"cases","NS","Central","2021-10-26",7
"cases","NS","Western","2021-10-27",0
"cases","NS","Northern","2021-10-27",4
"cases","NS","Eastern","2021-10-27",0
"cases","NS","Central","2021-10-27",22
"cases","NS","Western","2021-10-28",8
"cases","NS","Northern","2021-10-28",3
"cases","NS","Eastern","2021-10-28",3
"cases","NS","Central","2021-10-28",17
"cases","NS","Western","2021-10-29",1
"cases","NS","Northern","2021-10-29",3
"cases","NS","Eastern","2021-10-29",2
"cases","NS","Central","2021-10-29",18
"cases","NS","Western","2021-10-30",-1
"cases","NS","Northern","2021-10-30",-1
"cases","NS","Eastern","2021-10-30",-1
"cases","NS","Central","2021-10-30",-1
"cases","NS","Western","2021-10-31",-1
"cases","NS","Northern","2021-10-31",-1
"cases","NS","Eastern","2021-10-31",-1
"cases","NS","Central","2021-10-31",-1
"cases","NS","Western","2021-11-01",4
"cases","NS","Northern","2021-11-01",6
"cases","NS","Eastern","2021-11-01",5
"cases","NS","Central","2021-11-01",44
"cases","NS","Western","2021-11-02",0
"cases","NS","Northern","2021-11-02",2
"cases","NS","Eastern","2021-11-02",4
"cases","NS","Central","2021-11-02",5
"cases","NS","Western","2021-11-03",14
"cases","NS","Northern","2021-11-03",4
"cases","NS","Eastern","2021-11-03",1
"cases","NS","Central","2021-11-03",19
"cases","NS","Western","2021-11-04",20
"cases","NS","Northern","2021-11-04",20
"cases","NS","Eastern","2021-11-04",2
"cases","NS","Central","2021-11-04",8
"cases","NS","Western","2021-11-05",11
"cases","NS","Northern","2021-11-05",8
"cases","NS","Eastern","2021-11-05",0
"cases","NS","Central","2021-11-05",21
"cases","NS","Western","2021-11-06",-1
"cases","NS","Northern","2021-11-06",-1
"cases","NS","Eastern","2021-11-06",-1
"cases","NS","Central","2021-11-06",-1
"cases","NS","Western","2021-11-07",-1
"cases","NS","Northern","2021-11-07",-1
"cases","NS","Eastern","2021-11-07",-1
"cases","NS","Central","2021-11-07",-1
"cases","NS","Western","2021-11-08",52
"cases","NS","Northern","2021-11-08",19
"cases","NS","Eastern","2021-11-08",9
"cases","NS","Central","2021-11-08",31
"cases","NS","Western","2021-11-09",30
"cases","NS","Northern","2021-11-09",7
"cases","NS","Eastern","2021-11-09",1
"cases","NS","Central","2021-11-09",18
"cases","NS","Western","2021-11-10",2
"cases","NS","Northern","2021-11-10",16
"cases","NS","Eastern","2021-11-10",0
"cases","NS","Central","2021-11-10",12
"cases","NS","Western","2021-11-11",-1
"cases","NS","Northern","2021-11-11",-1
"cases","NS","Eastern","2021-11-11",-1
"cases","NS","Central","2021-11-11",-1
"cases","NS","Western","2021-11-12",9
"cases","NS","Northern","2021-11-12",12
"cases","NS","Eastern","2021-11-12",5
"cases","NS","Central","2021-11-12",44
"cases","NS","Western","2021-11-13",-1
"cases","NS","Northern","2021-11-13",-1
"cases","NS","Eastern","2021-11-13",-1
"cases","NS","Central","2021-11-13",-1
"cases","NS","Western","2021-11-14",-1
"cases","NS","Northern","2021-11-14",-1
"cases","NS","Eastern","2021-11-14",-1
"cases","NS","Central","2021-11-14",-1
"cases","NS","Western","2021-11-15",21
"cases","NS","Northern","2021-11-15",25
"cases","NS","Eastern","2021-11-15",1
"cases","NS","Central","2021-11-15",52
"cases","NS","Western","2021-11-16",1
"cases","NS","Northern","2021-11-16",9
"cases","NS","Eastern","2021-11-16",2
"cases","NS","Central","2021-11-16",19
"cases","NS","Western","2021-11-17",6
"cases","NS","Northern","2021-11-17",6
"cases","NS","Eastern","2021-11-17",0
"cases","NS","Central","2021-11-17",8
"cases","NS","Western","2021-11-18",7
"cases","NS","Northern","2021-11-18",3
"cases","NS","Eastern","2021-11-18",0
"cases","NS","Central","2021-11-18",12
"cases","NS","Western","2021-11-19",7
"cases","NS","Northern","2021-11-19",6
"cases","NS","Eastern","2021-11-19",1
"cases","NS","Central","2021-11-19",13
"cases","NS","Western","2021-11-20",-1
"cases","NS","Northern","2021-11-20",-1
"cases","NS","Eastern","2021-11-20",-1
"cases","NS","Central","2021-11-20",-1
"cases","NS","Western","2021-11-21",-1
"cases","NS","Northern","2021-11-21",-1
"cases","NS","Eastern","2021-11-21",-1
"cases","NS","Central","2021-11-21",-1
"cases","NS","Western","2021-11-22",6
"cases","NS","Northern","2021-11-22",18
"cases","NS","Eastern","2021-11-22",1
"cases","NS","Central","2021-11-22",35
"cases","NS","Western","2021-11-23",2
"cases","NS","Northern","2021-11-23",6
"cases","NS","Eastern","2021-11-23",0
"cases","NS","Central","2021-11-23",21
"cases","NS","Western","2021-11-24",0
"cases","NS","Northern","2021-11-24",6
"cases","NS","Eastern","2021-11-24",2
"cases","NS","Central","2021-11-24",12
"cases","NS","Western","2021-11-25",1
"cases","NS","Northern","2021-11-25",5
"cases","NS","Eastern","2021-11-25",0
"cases","NS","Central","2021-11-25",16
"cases","NS","Western","2021-11-26",0
"cases","NS","Northern","2021-11-26",16
"cases","NS","Eastern","2021-11-26",0
"cases","NS","Central","2021-11-26",12
"cases","NS","Western","2021-11-27",-1
"cases","NS","Northern","2021-11-27",-1
"cases","NS","Eastern","2021-11-27",-1
"cases","NS","Central","2021-11-27",-1
"cases","NS","Western","2021-11-28",-1
"cases","NS","Northern","2021-11-28",-1
"cases","NS","Eastern","2021-11-28",-1
"cases","NS","Central","2021-11-28",-1
"cases","NS","Western","2021-11-29",0
"cases","NS","Northern","2021-11-29",38
"cases","NS","Eastern","2021-11-29",0
"cases","NS","Central","2021-11-29",21
"cases","NS","Western","2021-11-30",4
"cases","NS","Northern","2021-11-30",33
"cases","NS","Eastern","2021-11-30",0
"cases","NS","Central","2021-11-30",24
"cases","NS","Western","2021-12-01",3
"cases","NS","Northern","2021-12-01",16
"cases","NS","Eastern","2021-12-01",0
"cases","NS","Central","2021-12-01",16
"cases","NS","Western","2021-12-02",2
"cases","NS","Northern","2021-12-02",20
"cases","NS","Eastern","2021-12-02",0
"cases","NS","Central","2021-12-02",18
"cases","NS","Western","2021-12-03",0
"cases","NS","Northern","2021-12-03",8
"cases","NS","Eastern","2021-12-03",0
"cases","NS","Central","2021-12-03",12
"cases","NS","Western","2021-12-04",-1
"cases","NS","Northern","2021-12-04",-1
"cases","NS","Eastern","2021-12-04",-1
"cases","NS","Central","2021-12-04",-1
"cases","NS","Western","2021-12-05",-1
"cases","NS","Northern","2021-12-05",-1
"cases","NS","Eastern","2021-12-05",-1
"cases","NS","Central","2021-12-05",-1
"cases","NS","Western","2021-12-06",0
"cases","NS","Northern","2021-12-06",6
"cases","NS","Eastern","2021-12-06",1
"cases","NS","Central","2021-12-06",38
"cases","NS","Western","2021-12-07",0
"cases","NS","Northern","2021-12-07",4
"cases","NS","Eastern","2021-12-07",0
"cases","NS","Central","2021-12-07",18
"cases","NS","Western","2021-12-08",1
"cases","NS","Northern","2021-12-08",6
"cases","NS","Eastern","2021-12-08",14
"cases","NS","Central","2021-12-08",13
"cases","NS","Western","2021-12-09",2
"cases","NS","Northern","2021-12-09",3
"cases","NS","Eastern","2021-12-09",18
"cases","NS","Central","2021-12-09",29
"cases","NS","Western","2021-12-10",2
"cases","NS","Northern","2021-12-10",2
"cases","NS","Eastern","2021-12-10",16
"cases","NS","Central","2021-12-10",40
"cases","NS","Western","2021-12-11",-1
"cases","NS","Northern","2021-12-11",-1
"cases","NS","Eastern","2021-12-11",-1
"cases","NS","Central","2021-12-11",-1
"cases","NS","Western","2021-12-12",-1
"cases","NS","Northern","2021-12-12",-1
"cases","NS","Eastern","2021-12-12",-1
"cases","NS","Central","2021-12-12",-1
"cases","NS","Western","2021-12-13",7
"cases","NS","Northern","2021-12-13",15
"cases","NS","Eastern","2021-12-13",57
"cases","NS","Central","2021-12-13",120
"cases","NS","Western","2021-12-14",4
"cases","NS","Northern","2021-12-14",5
"cases","NS","Eastern","2021-12-14",28
"cases","NS","Central","2021-12-14",31
"cases","NS","Western","2021-12-15",1
"cases","NS","Northern","2021-12-15",5
"cases","NS","Eastern","2021-12-15",57
"cases","NS","Central","2021-12-15",49
"cases","NS","Western","2021-12-16",3
"cases","NS","Northern","2021-12-16",5
"cases","NS","Eastern","2021-12-16",32
"cases","NS","Central","2021-12-16",52
"cases","NS","Western","2021-12-17",3
"cases","NS","Northern","2021-12-17",9
"cases","NS","Eastern","2021-12-17",33
"cases","NS","Central","2021-12-17",97
"cases","NS","Western","2021-12-18",-1
"cases","NS","Northern","2021-12-18",-1
"cases","NS","Eastern","2021-12-18",-1
"cases","NS","Central","2021-12-18",-1
"cases","NS","Western","2021-12-19",-1
"cases","NS","Northern","2021-12-19",-1
"cases","NS","Eastern","2021-12-19",-1
"cases","NS","Central","2021-12-19",-1
"cases","NS","Western","2021-12-20",15
"cases","NS","Northern","2021-12-20",28
"cases","NS","Eastern","2021-12-20",75
"cases","NS","Central","2021-12-20",149
"cases","NS","Western","2021-12-21",16
"cases","NS","Northern","2021-12-21",16
"cases","NS","Eastern","2021-12-21",42
"cases","NS","Central","2021-12-21",69
"cases","NS","Western","2021-12-22",-1
"cases","NS","Northern","2021-12-22",-1
"cases","NS","Eastern","2021-12-22",-1
"cases","NS","Central","2021-12-22",-1
"cases","NS","Western","2021-12-23",57
"cases","NS","Northern","2021-12-23",79
"cases","NS","Eastern","2021-12-23",55
"cases","NS","Central","2021-12-23",498
"cases","NS","Western","2021-12-24",99
"cases","NS","Northern","2021-12-24",59
"cases","NS","Eastern","2021-12-24",60
"cases","NS","Central","2021-12-24",393
"cases","NS","Western","2021-12-25",-1
"cases","NS","Northern","2021-12-25",-1
"cases","NS","Eastern","2021-12-25",-1
"cases","NS","Central","2021-12-25",-1
"cases","NS","Western","2021-12-26",-1
"cases","NS","Northern","2021-12-26",-1
"cases","NS","Eastern","2021-12-26",-1
"cases","NS","Central","2021-12-26",-1
"cases","NS","Western","2021-12-27",-1
"cases","NS","Northern","2021-12-27",-1
"cases","NS","Eastern","2021-12-27",-1
"cases","NS","Central","2021-12-27",-1
"cases","NS","Western","2021-12-28",-1
"cases","NS","Northern","2021-12-28",-1
"cases","NS","Eastern","2021-12-28",-1
"cases","NS","Central","2021-12-28",-1
"cases","NS","Western","2021-12-29",31
"cases","NS","Northern","2021-12-29",56
"cases","NS","Eastern","2021-12-29",106
"cases","NS","Central","2021-12-29",393
"cases","NS","Western","2021-12-30",65
"cases","NS","Northern","2021-12-30",59
"cases","NS","Eastern","2021-12-30",56
"cases","NS","Central","2021-12-30",331
"cases","NS","Western","2021-12-31",77
"cases","NS","Northern","2021-12-31",48
"cases","NS","Eastern","2021-12-31",64
"cases","NS","Central","2021-12-31",429
"cases","NS","Western","2022-01-01",-1
"cases","NS","Northern","2022-01-01",-1
"cases","NS","Eastern","2022-01-01",-1
"cases","NS","Central","2022-01-01",-1
"cases","NS","Western","2022-01-02",-1
"cases","NS","Northern","2022-01-02",-1
"cases","NS","Eastern","2022-01-02",-1
"cases","NS","Central","2022-01-02",-1
"cases","NS","Western","2022-01-03",-1
"cases","NS","Northern","2022-01-03",-1
"cases","NS","Eastern","2022-01-03",-1
"cases","NS","Central","2022-01-03",-1
"cases","NS","Western","2022-01-04",153
"cases","NS","Northern","2022-01-04",141
"cases","NS","Eastern","2022-01-04",182
"cases","NS","Central","2022-01-04",544
"cases","NS","Western","2022-01-05",121
"cases","NS","Northern","2022-01-05",82
"cases","NS","Eastern","2022-01-05",141
"cases","NS","Central","2022-01-05",498
"cases","NS","Western","2022-01-06",95
"cases","NS","Northern","2022-01-06",63
"cases","NS","Eastern","2022-01-06",128
"cases","NS","Central","2022-01-06",459
"cases","NS","Western","2022-01-07",79
"cases","NS","Northern","2022-01-07",97
"cases","NS","Eastern","2022-01-07",108
"cases","NS","Central","2022-01-07",394
"cases","NS","Western","2022-01-08",-1
"cases","NS","Northern","2022-01-08",-1
