"date_start","date_end","region","sub_region_1","cases_weekly","cases_weekly_per_100k","population"
"2020-07-19","2020-07-25","ON","Niagara Region Public Health",29,6.02034461282956,481700
"2020-07-26","2020-08-01","ON","Niagara Region Public Health",37,7.68112933361013,481700
"2020-08-02","2020-08-08","ON","Niagara Region Public Health",32,6.64313888312228,481700
"2020-08-09","2020-08-15","ON","Niagara Region Public Health",18,3.73676562175628,481700
"2020-08-16","2020-08-22","ON","Niagara Region Public Health",13,2.69877517126842,481700
"2020-08-23","2020-08-29","ON","Niagara Region Public Health",8,1.66078472078057,481700
"2020-08-30","2020-09-05","ON","Niagara Region Public Health",10,2.07598090097571,481700
"2020-09-06","2020-09-12","ON","Niagara Region Public Health",18,3.73676562175628,481700
"2020-09-13","2020-09-19","ON","Niagara Region Public Health",27,5.60514843263442,481700
"2020-09-20","2020-09-26","ON","Niagara Region Public Health",56,11.625493045464,481700
"2020-09-27","2020-10-03","ON","Niagara Region Public Health",79,16.4002491177081,481700
"2020-10-04","2020-10-10","ON","Niagara Region Public Health",71,14.7394643969275,481700
"2020-10-11","2020-10-17","ON","Niagara Region Public Health",54,11.2102968652688,481700
"2020-10-18","2020-10-24","ON","Niagara Region Public Health",92,19.0990242889765,481700
"2020-10-25","2020-10-31","ON","Niagara Region Public Health",119,24.704172721611,481700
"2020-11-01","2020-11-07","ON","Niagara Region Public Health",175,36.3296657670749,481700
"2020-11-08","2020-11-14","ON","Niagara Region Public Health",189,39.2360390284409,481700
"2020-11-15","2020-11-21","ON","Niagara Region Public Health",153,31.7625077849284,481700
"2020-11-22","2020-11-28","ON","Niagara Region Public Health",151,31.3473116047332,481700
"2020-11-29","2020-12-05","ON","Niagara Region Public Health",165,34.2536848660992,481700
"2020-12-06","2020-12-12","ON","Niagara Region Public Health",282,58.5426614075151,481700
"2020-12-13","2020-12-19","ON","Niagara Region Public Health",510,105.875025949761,481700
"2020-12-20","2020-12-26","ON","Niagara Region Public Health",517,107.328212580444,481700
"2020-12-27","2021-01-02","ON","Niagara Region Public Health",737,152.99979240191,481700
"2021-01-03","2021-01-09","ON","Niagara Region Public Health",1085,222.989497913969,486570
"2021-01-10","2021-01-16","ON","Niagara Region Public Health",1143,234.909673839324,486570
"2021-01-17","2021-01-23","ON","Niagara Region Public Health",699,143.658671927986,486570
"2021-01-24","2021-01-30","ON","Niagara Region Public Health",613,125.983928314528,486570
"2021-01-31","2021-02-06","ON","Niagara Region Public Health",300,61.656082372526,486570
"2021-02-07","2021-02-13","ON","Niagara Region Public Health",170,34.9384466777648,486570
"2021-02-14","2021-02-20","ON","Niagara Region Public Health",113,23.2237910269848,486570
"2021-02-21","2021-02-27","ON","Niagara Region Public Health",116,23.8403518507101,486570
"2021-02-28","2021-03-06","ON","Niagara Region Public Health",160,32.8832439320139,486570
"2021-03-07","2021-03-13","ON","Niagara Region Public Health",184,37.815730521816,486570
"2021-03-14","2021-03-20","ON","Niagara Region Public Health",256,52.6131902912222,486570
"2021-03-21","2021-03-27","ON","Niagara Region Public Health",324,66.5885689623281,486570
"2021-03-28","2021-04-03","ON","Niagara Region Public Health",552,113.447191565448,486570
"2021-04-04","2021-04-10","ON","Niagara Region Public Health",739,151.879482910989,486570
"2021-04-11","2021-04-17","ON","Niagara Region Public Health",1173,241.075282076577,486570
"2021-04-18","2021-04-24","ON","Niagara Region Public Health",1188,244.158086195203,486570
"2021-04-25","2021-05-01","ON","Niagara Region Public Health",866,177.980557782025,486570
"2021-05-02","2021-05-08","ON","Niagara Region Public Health",689,141.603469182235,486570
"2021-05-09","2021-05-15","ON","Niagara Region Public Health",484,99.471812894342,486570
"2021-05-16","2021-05-22","ON","Niagara Region Public Health",308,63.3002445691267,486570
"2021-05-23","2021-05-29","ON","Niagara Region Public Health",229,47.0641428776949,486570
"2021-05-30","2021-06-05","ON","Niagara Region Public Health",173,35.55500750149,486570
"2021-06-06","2021-06-12","ON","Niagara Region Public Health",141,28.9783587150872,486570
"2021-06-13","2021-06-19","ON","Niagara Region Public Health",77,15.8250611422817,486570
"2021-06-20","2021-06-26","ON","Niagara Region Public Health",68,13.9753786711059,486570
"2021-06-27","2021-07-03","ON","Niagara Region Public Health",57,11.7146556507799,486570
"2021-07-04","2021-07-10","ON","Niagara Region Public Health",31,6.37112851182769,486570
"2021-07-11","2021-07-17","ON","Niagara Region Public Health",25,5.13800686437717,486570
"2021-07-18","2021-07-24","ON","Niagara Region Public Health",23,4.726966315227,486570
"2021-07-25","2021-07-31","ON","Niagara Region Public Health",19,3.90488521692665,486570
"2021-08-01","2021-08-07","ON","Niagara Region Public Health",23,4.726966315227,486570
"2021-08-08","2021-08-14","ON","Niagara Region Public Health",77,15.8250611422817,486570
"2021-08-15","2021-08-21","ON","Niagara Region Public Health",97,19.9354666337834,486570
"2021-08-22","2021-08-28","ON","Niagara Region Public Health",117,24.0458721252852,486570
"2021-08-29","2021-09-04","ON","Niagara Region Public Health",214,43.9813387590686,486570
"2021-09-05","2021-09-11","ON","Niagara Region Public Health",220,45.2144604065191,486570
"2021-09-12","2021-09-18","ON","Niagara Region Public Health",187,38.4322913455412,486570
"2021-09-19","2021-09-25","ON","Niagara Region Public Health",170,34.9384466777648,486570
"2021-09-26","2021-10-02","ON","Niagara Region Public Health",208,42.7482171116181,486570
"2021-10-03","2021-10-09","ON","Niagara Region Public Health",160,32.8832439320139,486570
"2021-10-10","2021-10-16","ON","Niagara Region Public Health",98,20.1409869083585,486570
"2021-10-17","2021-10-23","ON","Niagara Region Public Health",117,24.0458721252852,486570
"2021-10-24","2021-10-30","ON","Niagara Region Public Health",123,25.2789937727357,486570
"2021-10-31","2021-11-06","ON","Niagara Region Public Health",199,40.8985346404423,486570
"2021-11-07","2021-11-13","ON","Niagara Region Public Health",205,42.1316562878928,486570
"2021-11-14","2021-11-20","ON","Niagara Region Public Health",153,31.4446020099883,486570
"2021-11-21","2021-11-27","ON","Niagara Region Public Health",121,24.8679532235855,486570
"2021-11-28","2021-12-04","ON","Niagara Region Public Health",197,40.4874940912921,486570
"2021-12-05","2021-12-11","ON","Niagara Region Public Health",285,58.5732782538998,486570
"2021-12-12","2021-12-18","ON","Niagara Region Public Health",500,102.760137287543,486570
"2021-12-19","2021-12-25","ON","Niagara Region Public Health",1309,269.026039418789,486570
"2021-12-26","2022-01-01","ON","Niagara Region Public Health",2365,486.05544937008,486570
"2022-01-02","2022-01-08","ON","Niagara Region Public Health",2929,590.453958097726,496059
"2022-01-09","2022-01-15","ON","Niagara Region Public Health",2668,537.839248960305,496059
"2022-01-16","2022-01-22","ON","Niagara Region Public Health",1543,311.051709574869,496059
"2022-01-23","2022-01-29","ON","Niagara Region Public Health",1226,247.148020699151,496059
"2022-01-30","2022-02-05","ON","Niagara Region Public Health",844,170.141051770052,496059
"2022-02-06","2022-02-12","ON","Niagara Region Public Health",669,134.862990087873,496059
"2022-02-13","2022-02-19","ON","Niagara Region Public Health",547,110.269141372296,496059
"2022-02-20","2022-02-26","ON","Niagara Region Public Health",451,90.9166046780726,496059
"2022-02-27","2022-03-05","ON","Niagara Region Public Health",481,96.9642723950175,496059
"2022-03-06","2022-03-12","ON","Niagara Region Public Health",427,86.0784705045166,496059
"2022-03-13","2022-03-19","ON","Niagara Region Public Health",392,79.0228581680808,496059
"2022-03-20","2022-03-26","ON","Niagara Region Public Health",442,89.1023043629891,496059
"2022-03-27","2022-04-02","ON","Niagara Region Public Health",588,118.534287252121,496059
"2022-04-03","2022-04-09","ON","Niagara Region Public Health",889,179.212553345469,496059
"2022-04-10","2022-04-16","ON","Niagara Region Public Health",851,171.552174237339,496059
"2022-04-17","2022-04-23","ON","Niagara Region Public Health",829,167.117217911579,496059
"2022-04-24","2022-04-30","ON","Niagara Region Public Health",623,125.589899588557,496059
"2022-05-01","2022-05-07","ON","Niagara Region Public Health",486,97.9722170145083,496059
"2022-05-08","2022-05-14","ON","Niagara Region Public Health",372,74.9910796901175,496059
"2022-05-15","2022-05-21","ON","Niagara Region Public Health",283,57.0496654631808,496059
"2022-05-22","2022-05-28","ON","Niagara Region Public Health",194,39.1082512362441,496059
"2022-05-29","2022-06-04","ON","Niagara Region Public Health",151,30.439927508623,496059
"2022-06-05","2022-06-11","ON","Niagara Region Public Health",155,31.2462832042156,496059
"2022-06-12","2022-06-18","ON","Niagara Region Public Health",119,23.9890819438817,496059
"2022-06-19","2022-06-25","ON","Niagara Region Public Health",126,25.4002044111688,496059
"2022-06-26","2022-07-02","ON","Niagara Region Public Health",138,27.8192714979468,496059
"2022-07-03","2022-07-09","ON","Niagara Region Public Health",247,49.7924642028468,496059
"2022-07-10","2022-07-16","ON","Niagara Region Public Health",387,78.01491354859,496059
"2022-07-17","2022-07-23","ON","Niagara Region Public Health",386,77.8133246246918,496059
"2022-07-24","2022-07-30","ON","Niagara Region Public Health",457,92.1261382214616,496059
"2022-07-31","2022-08-06","ON","Niagara Region Public Health",395,79.6276249397753,496059
"2022-08-07","2022-08-13","ON","Niagara Region Public Health",377,75.9990243096083,496059
"2022-08-14","2022-08-20","ON","Niagara Region Public Health",422,85.0705258850258,496059
"2022-08-21","2022-08-27","ON","Niagara Region Public Health",387,78.01491354859,496059
"2022-08-28","2022-09-03","ON","Niagara Region Public Health",372,74.9910796901175,496059
"2022-09-04","2022-09-10","ON","Niagara Region Public Health",236,47.574986039967,496059
"2022-09-11","2022-09-17","ON","Niagara Region Public Health",238,47.9781638877634,496059
"2022-09-18","2022-09-24","ON","Niagara Region Public Health",272,54.832187300301,496059
"2022-09-25","2022-10-01","ON","Niagara Region Public Health",290,58.460787930468,496059
"2022-10-02","2022-10-08","ON","Niagara Region Public Health",303,61.0814439411441,496059
"2022-10-09","2022-10-15","ON","Niagara Region Public Health",319,64.3068667235147,496059
"2022-10-16","2022-10-22","ON","Niagara Region Public Health",350,70.5561233643579,496059
"2022-10-23","2022-10-29","ON","Niagara Region Public Health",468,94.3436163843414,496059
"2022-10-30","2022-11-05","ON","Niagara Region Public Health",337,67.9354673536817,496059
"2022-11-06","2022-11-12","ON","Niagara Region Public Health",263,53.0178869852175,496059
"2022-11-13","2022-11-19","ON","Niagara Region Public Health",228,45.9622746487817,496059
"2022-11-20","2022-11-26","ON","Niagara Region Public Health",144,29.0288050413358,496059
"2022-11-27","2022-12-03","ON","Niagara Region Public Health",181,36.4875952255679,496059
"2022-12-04","2022-12-10","ON","Niagara Region Public Health",159,32.0526388998083,496059
"2022-12-11","2022-12-17","ON","Niagara Region Public Health",295,59.4687325499588,496059
"2022-12-18","2022-12-24","ON","Niagara Region Public Health",331,66.7259338102927,496059
"2022-12-25","2022-12-31","ON","Niagara Region Public Health",244,49.1876974311523,496059
"2023-01-01","2023-01-07","ON","Niagara Region Public Health",261,52.0042559804894,501882
"2023-01-08","2023-01-14","ON","Niagara Region Public Health",245,48.8162556138694,501882
"2023-01-15","2023-01-21","ON","Niagara Region Public Health",279,55.590756392937,501882
"2023-01-22","2023-01-28","ON","Niagara Region Public Health",256,51.0080058659207,501882
"2023-01-29","2023-02-04","ON","Niagara Region Public Health",196,39.0530044910955,501882
"2023-02-05","2023-02-11","ON","Niagara Region Public Health",181,36.0642541473892,501882
"2023-02-12","2023-02-18","ON","Niagara Region Public Health",137,27.2972531391841,501882
"2023-02-19","2023-02-25","ON","Niagara Region Public Health",135,26.8987530933566,501882
"2023-02-26","2023-03-04","ON","Niagara Region Public Health",136,27.0980031162704,501882
"2023-03-05","2023-03-11","ON","Niagara Region Public Health",122,24.3085027954778,501882
"2023-03-12","2023-03-18","ON","Niagara Region Public Health",125,24.9062528642191,501882
"2023-03-19","2023-03-25","ON","Niagara Region Public Health",102,20.3235023372028,501882
"2023-03-26","2023-04-01","ON","Niagara Region Public Health",96,19.1280021997203,501882
"2023-04-02","2023-04-08","ON","Niagara Region Public Health",67,13.3497515352214,501882
"2023-04-09","2023-04-15","ON","Niagara Region Public Health",63,12.5527514435664,501882
"2023-04-16","2023-04-22","ON","Niagara Region Public Health",48,9.56400109986013,501882
"2023-04-23","2023-04-29","ON","Niagara Region Public Health",34,6.77450077906759,501882
"2023-04-30","2023-05-06","ON","Niagara Region Public Health",43,8.56775098529136,501882
"2023-05-07","2023-05-13","ON","Niagara Region Public Health",28,5.57900064158507,501882
"2023-05-14","2023-05-20","ON","Niagara Region Public Health",48,9.56400109986013,501882
"2023-05-21","2023-05-27","ON","Niagara Region Public Health",45,8.96625103111887,501882
"2023-05-28","2023-06-03","ON","Niagara Region Public Health",48,9.56400109986013,501882
"2023-06-04","2023-06-10","ON","Niagara Region Public Health",28,5.57900064158507,501882
"2023-06-11","2023-06-17","ON","Niagara Region Public Health",19,3.7857504353613,501882
"2023-06-18","2023-06-24","ON","Niagara Region Public Health",31,6.17675071032633,501882
"2023-06-25","2023-07-01","ON","Niagara Region Public Health",18,3.58650041244755,501882
"2023-07-02","2023-07-08","ON","Niagara Region Public Health",7,1.39475016039627,501882
"2023-07-09","2023-07-15","ON","Niagara Region Public Health",9,1.79325020622377,501882
"2023-07-16","2023-07-22","ON","Niagara Region Public Health",11,2.19175025205128,501882
"2023-07-23","2023-07-29","ON","Niagara Region Public Health",16,3.18800036662004,501882
"2023-07-30","2023-08-05","ON","Niagara Region Public Health",23,4.58275052701631,501882
"2023-08-06","2023-08-12","ON","Niagara Region Public Health",36,7.1730008248951,501882
"2023-08-13","2023-08-19","ON","Niagara Region Public Health",104,20.7220023830303,501882
"2023-08-20","2023-08-26","ON","Niagara Region Public Health",87,17.3347519934965,501882
"2023-08-27","2023-09-02","ON","Niagara Region Public Health",112,22.3160025663403,501882
"2023-09-03","2023-09-09","ON","Niagara Region Public Health",63,12.5527514435664,501882
"2023-09-10","2023-09-16","ON","Niagara Region Public Health",96,19.1280021997203,501882
"2023-09-17","2023-09-23","ON","Niagara Region Public Health",125,24.9062528642191,501882
"2023-09-24","2023-09-30","ON","Niagara Region Public Health",144,28.6920032995804,501882
"2023-10-01","2023-10-07","ON","Niagara Region Public Health",88,17.5340020164102,501882
"2023-10-08","2023-10-14","ON","Niagara Region Public Health",87,17.3347519934965,501882
"2023-10-15","2023-10-21","ON","Niagara Region Public Health",62,12.3535014206527,501882
"2023-10-22","2023-10-28","ON","Niagara Region Public Health",77,15.342251764359,501882
"2023-10-29","2023-11-04","ON","Niagara Region Public Health",98,19.5265022455478,501882
"2023-11-05","2023-11-11","ON","Niagara Region Public Health",80,15.9400018331002,501882
"2023-11-12","2023-11-18","ON","Niagara Region Public Health",110,21.9175025205128,501882
"2023-11-19","2023-11-25","ON","Niagara Region Public Health",141,28.0942532308391,501882
"2020-01-05","2020-01-11","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-01-12","2020-01-18","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-01-19","2020-01-25","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-01-26","2020-02-01","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-02-02","2020-02-08","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-02-09","2020-02-15","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-02-16","2020-02-22","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-02-23","2020-02-29","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-03-01","2020-03-07","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-03-08","2020-03-14","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-03-15","2020-03-21","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-03-22","2020-03-28","ON","North Bay Parry Sound District Health Unit",3,2.31265562245126,129721
"2020-03-29","2020-04-04","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-04-05","2020-04-11","ON","North Bay Parry Sound District Health Unit",5,3.85442603741877,129721
"2020-04-12","2020-04-18","ON","North Bay Parry Sound District Health Unit",5,3.85442603741877,129721
"2020-04-19","2020-04-25","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-04-26","2020-05-02","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-05-03","2020-05-09","ON","North Bay Parry Sound District Health Unit",2,1.54177041496751,129721
"2020-05-10","2020-05-16","ON","North Bay Parry Sound District Health Unit",2,1.54177041496751,129721
"2020-05-17","2020-05-23","ON","North Bay Parry Sound District Health Unit",5,3.85442603741877,129721
"2020-05-24","2020-05-30","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-05-31","2020-06-06","ON","North Bay Parry Sound District Health Unit",2,1.54177041496751,129721
"2020-06-07","2020-06-13","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-06-14","2020-06-20","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-06-21","2020-06-27","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-06-28","2020-07-04","ON","North Bay Parry Sound District Health Unit",6,4.62531124490252,129721
"2020-07-05","2020-07-11","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-07-12","2020-07-18","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-07-19","2020-07-25","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-07-26","2020-08-01","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-08-02","2020-08-08","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-08-09","2020-08-15","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-08-16","2020-08-22","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-08-23","2020-08-29","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-08-30","2020-09-05","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-09-06","2020-09-12","ON","North Bay Parry Sound District Health Unit",2,1.54177041496751,129721
"2020-09-13","2020-09-19","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-09-20","2020-09-26","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-09-27","2020-10-03","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-10-04","2020-10-10","ON","North Bay Parry Sound District Health Unit",1,0.770885207483754,129721
"2020-10-11","2020-10-17","ON","North Bay Parry Sound District Health Unit",3,2.31265562245126,129721
"2020-10-18","2020-10-24","ON","North Bay Parry Sound District Health Unit",3,2.31265562245126,129721
"2020-10-25","2020-10-31","ON","North Bay Parry Sound District Health Unit",0,0,129721
"2020-11-01","2020-11-07","ON","North Bay Parry Sound District Health Unit",2,1.54177041496751,129721
"2020-11-08","2020-11-14","ON","North Bay Parry Sound District Health Unit",7,5.39619645238627,129721
"2020-11-15","2020-11-21","ON","North Bay Parry Sound District Health Unit",9,6.93796686735378,129721
"2020-11-22","2020-11-28","ON","North Bay Parry Sound District Health Unit",14,10.7923929047725,129721
"2020-11-29","2020-12-05","ON","North Bay Parry Sound District Health Unit",9,6.93796686735378,129721
"2020-12-06","2020-12-12","ON","North Bay Parry Sound District Health Unit",6,4.62531124490252,129721
"2020-12-13","2020-12-19","ON","North Bay Parry Sound District Health Unit",16,12.3341633197401,129721
"2020-12-20","2020-12-26","ON","North Bay Parry Sound District Health Unit",13,10.0215076972888,129721
"2020-12-27","2021-01-02","ON","North Bay Parry Sound District Health Unit",17,13.1050485272238,129721
"2021-01-03","2021-01-09","ON","North Bay Parry Sound District Health Unit",30,22.8801537546332,131118
"2021-01-10","2021-01-16","ON","North Bay Parry Sound District Health Unit",12,9.15206150185329,131118
"2021-01-17","2021-01-23","ON","North Bay Parry Sound District Health Unit",4,3.05068716728443,131118
"2021-01-24","2021-01-30","ON","North Bay Parry Sound District Health Unit",5,3.81335895910554,131118
"2021-01-31","2021-02-06","ON","North Bay Parry Sound District Health Unit",7,5.33870254274775,131118
"2021-02-07","2021-02-13","ON","North Bay Parry Sound District Health Unit",34,25.9308409219177,131118
"2021-02-14","2021-02-20","ON","North Bay Parry Sound District Health Unit",28,21.354810170991,131118
"2021-02-21","2021-02-27","ON","North Bay Parry Sound District Health Unit",3,2.28801537546332,131118
"2021-02-28","2021-03-06","ON","North Bay Parry Sound District Health Unit",5,3.81335895910554,131118
"2021-03-07","2021-03-13","ON","North Bay Parry Sound District Health Unit",4,3.05068716728443,131118
"2021-03-14","2021-03-20","ON","North Bay Parry Sound District Health Unit",15,11.4400768773166,131118
"2021-03-21","2021-03-27","ON","North Bay Parry Sound District Health Unit",1,0.762671791821108,131118
"2021-03-28","2021-04-03","ON","North Bay Parry Sound District Health Unit",12,9.15206150185329,131118
"2021-04-04","2021-04-10","ON","North Bay Parry Sound District Health Unit",15,11.4400768773166,131118
"2021-04-11","2021-04-17","ON","North Bay Parry Sound District Health Unit",15,11.4400768773166,131118
"2021-04-18","2021-04-24","ON","North Bay Parry Sound District Health Unit",10,7.62671791821108,131118
"2021-04-25","2021-05-01","ON","North Bay Parry Sound District Health Unit",16,12.2027486691377,131118
"2021-05-02","2021-05-08","ON","North Bay Parry Sound District Health Unit",31,23.6428255464543,131118
"2021-05-09","2021-05-15","ON","North Bay Parry Sound District Health Unit",21,16.0161076282433,131118
"2021-05-16","2021-05-22","ON","North Bay Parry Sound District Health Unit",31,23.6428255464543,131118
"2021-05-23","2021-05-29","ON","North Bay Parry Sound District Health Unit",10,7.62671791821108,131118
"2021-05-30","2021-06-05","ON","North Bay Parry Sound District Health Unit",8,6.10137433456886,131118
"2021-06-06","2021-06-12","ON","North Bay Parry Sound District Health Unit",28,21.354810170991,131118
"2021-06-13","2021-06-19","ON","North Bay Parry Sound District Health Unit",43,32.7948870483076,131118
"2021-06-20","2021-06-26","ON","North Bay Parry Sound District Health Unit",61,46.5229793010876,131118
"2021-06-27","2021-07-03","ON","North Bay Parry Sound District Health Unit",21,16.0161076282433,131118
"2021-07-04","2021-07-10","ON","North Bay Parry Sound District Health Unit",6,4.57603075092665,131118
"2021-07-11","2021-07-17","ON","North Bay Parry Sound District Health Unit",22,16.7787794200644,131118
"2021-07-18","2021-07-24","ON","North Bay Parry Sound District Health Unit",13,9.9147332936744,131118
"2021-07-25","2021-07-31","ON","North Bay Parry Sound District Health Unit",4,3.05068716728443,131118
"2021-08-01","2021-08-07","ON","North Bay Parry Sound District Health Unit",2,1.52534358364222,131118
"2021-08-08","2021-08-14","ON","North Bay Parry Sound District Health Unit",4,3.05068716728443,131118
"2021-08-15","2021-08-21","ON","North Bay Parry Sound District Health Unit",3,2.28801537546332,131118
"2021-08-22","2021-08-28","ON","North Bay Parry Sound District Health Unit",6,4.57603075092665,131118
"2021-08-29","2021-09-04","ON","North Bay Parry Sound District Health Unit",28,21.354810170991,131118
"2021-09-05","2021-09-11","ON","North Bay Parry Sound District Health Unit",29,22.1174819628121,131118
"2021-09-12","2021-09-18","ON","North Bay Parry Sound District Health Unit",8,6.10137433456886,131118
"2021-09-19","2021-09-25","ON","North Bay Parry Sound District Health Unit",8,6.10137433456886,131118
"2021-09-26","2021-10-02","ON","North Bay Parry Sound District Health Unit",17,12.9654204609588,131118
"2021-10-03","2021-10-09","ON","North Bay Parry Sound District Health Unit",27,20.5921383791699,131118
"2021-10-10","2021-10-16","ON","North Bay Parry Sound District Health Unit",7,5.33870254274775,131118
"2021-10-17","2021-10-23","ON","North Bay Parry Sound District Health Unit",9,6.86404612638997,131118
"2021-10-24","2021-10-30","ON","North Bay Parry Sound District Health Unit",4,3.05068716728443,131118
"2021-10-31","2021-11-06","ON","North Bay Parry Sound District Health Unit",40,30.5068716728443,131118
"2021-11-07","2021-11-13","ON","North Bay Parry Sound District Health Unit",24,18.3041230037066,131118
"2021-11-14","2021-11-20","ON","North Bay Parry Sound District Health Unit",22,16.7787794200644,131118
"2021-11-21","2021-11-27","ON","North Bay Parry Sound District Health Unit",18,13.7280922527799,131118
"2021-11-28","2021-12-04","ON","North Bay Parry Sound District Health Unit",25,19.0667947955277,131118
"2021-12-05","2021-12-11","ON","North Bay Parry Sound District Health Unit",39,29.7441998810232,131118
"2021-12-12","2021-12-18","ON","North Bay Parry Sound District Health Unit",41,31.2695434646654,131118
"2021-12-19","2021-12-25","ON","North Bay Parry Sound District Health Unit",204,155.585045531506,131118
"2021-12-26","2022-01-01","ON","North Bay Parry Sound District Health Unit",480,366.082460074132,131118
"2022-01-02","2022-01-08","ON","North Bay Parry Sound District Health Unit",333,247.655453997813,134461
"2022-01-09","2022-01-15","ON","North Bay Parry Sound District Health Unit",280,208.238820178342,134461
"2022-01-16","2022-01-22","ON","North Bay Parry Sound District Health Unit",262,194.852038881163,134461
"2022-01-23","2022-01-29","ON","North Bay Parry Sound District Health Unit",233,173.284446791263,134461
"2022-01-30","2022-02-05","ON","North Bay Parry Sound District Health Unit",226,168.078476286804,134461
"2022-02-06","2022-02-12","ON","North Bay Parry Sound District Health Unit",249,185.183807944311,134461
"2022-02-13","2022-02-19","ON","North Bay Parry Sound District Health Unit",235,174.771866935394,134461
"2022-02-20","2022-02-26","ON","North Bay Parry Sound District Health Unit",259,192.620908664966,134461
"2022-02-27","2022-03-05","ON","North Bay Parry Sound District Health Unit",225,167.334766214739,134461
"2022-03-06","2022-03-12","ON","North Bay Parry Sound District Health Unit",166,123.455871962874,134461
"2022-03-13","2022-03-19","ON","North Bay Parry Sound District Health Unit",120,89.2452086478607,134461
"2022-03-20","2022-03-26","ON","North Bay Parry Sound District Health Unit",139,103.375700017105,134461
"2022-03-27","2022-04-02","ON","North Bay Parry Sound District Health Unit",174,129.405552539398,134461
"2022-04-03","2022-04-09","ON","North Bay Parry Sound District Health Unit",228,169.565896430935,134461
"2022-04-10","2022-04-16","ON","North Bay Parry Sound District Health Unit",257,191.133488520835,134461
"2022-04-17","2022-04-23","ON","North Bay Parry Sound District Health Unit",301,223.856731691717,134461
"2022-04-24","2022-04-30","ON","North Bay Parry Sound District Health Unit",198,147.25459426897,134461
"2022-05-01","2022-05-07","ON","North Bay Parry Sound District Health Unit",164,121.968451818743,134461
"2022-05-08","2022-05-14","ON","North Bay Parry Sound District Health Unit",95,70.6524568462231,134461
"2022-05-15","2022-05-21","ON","North Bay Parry Sound District Health Unit",84,62.4716460535025,134461
"2022-05-22","2022-05-28","ON","North Bay Parry Sound District Health Unit",83,61.727935981437,134461
"2022-05-29","2022-06-04","ON","North Bay Parry Sound District Health Unit",40,29.7484028826202,134461
"2022-06-05","2022-06-11","ON","North Bay Parry Sound District Health Unit",29,21.5675920898997,134461
"2022-06-12","2022-06-18","ON","North Bay Parry Sound District Health Unit",34,25.2861424502272,134461
"2022-06-19","2022-06-25","ON","North Bay Parry Sound District Health Unit",33,24.5424323781617,134461
"2022-06-26","2022-07-02","ON","North Bay Parry Sound District Health Unit",33,24.5424323781617,134461
"2022-07-03","2022-07-09","ON","North Bay Parry Sound District Health Unit",40,29.7484028826202,134461
"2022-07-10","2022-07-16","ON","North Bay Parry Sound District Health Unit",97,72.1398769903541,134461
"2022-07-17","2022-07-23","ON","North Bay Parry Sound District Health Unit",132,98.1697295126468,134461
"2022-07-24","2022-07-30","ON","North Bay Parry Sound District Health Unit",120,89.2452086478607,134461
"2022-07-31","2022-08-06","ON","North Bay Parry Sound District Health Unit",141,104.863120161236,134461
"2022-08-07","2022-08-13","ON","North Bay Parry Sound District Health Unit",170,126.430712251136,134461
"2022-08-14","2022-08-20","ON","North Bay Parry Sound District Health Unit",187,139.07378347625,134461
"2022-08-21","2022-08-27","ON","North Bay Parry Sound District Health Unit",138,102.63198994504,134461
"2022-08-28","2022-09-03","ON","North Bay Parry Sound District Health Unit",84,62.4716460535025,134461
"2022-09-04","2022-09-10","ON","North Bay Parry Sound District Health Unit",76,56.5219654769785,134461
"2022-09-11","2022-09-17","ON","North Bay Parry Sound District Health Unit",76,56.5219654769785,134461
"2022-09-18","2022-09-24","ON","North Bay Parry Sound District Health Unit",133,98.9134395847123,134461
